default_profile,default_profile_image,favorites_count,followers_count,friends_count,geo_enabled,id,lang,location,statuses_count,verified,average_tweets_per_day,account_age_days,account_type
FALSE,FALSE,72157,2090,1147,TRUE,15181936,en,"Los Angeles, CA",80660,FALSE,18.158,4442,human
TRUE,FALSE,1239,482430,1729,TRUE,58959991,fr,Paris,51269,TRUE,12.672,4046,human
FALSE,FALSE,4032,353,380,TRUE,191943570,ca,"Sulligent, Al",10765,FALSE,2.971,3623,human
FALSE,FALSE,35162,951,304,TRUE,443263099,vi,unknown,80842,FALSE,25.559,3163,human
FALSE,FALSE,2637,1277647,466,TRUE,29599869,pt,Brazil,63068,TRUE,15.193,4151,human
TRUE,FALSE,2168,3,140,FALSE,862693512,en,"Archdale, United States",2195,FALSE,0.763,2875,bot
FALSE,FALSE,4698,1897172,360,FALSE,505915529,es,"Rosario, Argentina",2200,TRUE,0.711,3095,human
FALSE,FALSE,665,4309037,218,FALSE,342599843,en,"Dortmund, Germany",1304,TRUE,0.394,3312,human
TRUE,FALSE,1,11,1,FALSE,9.63E+17,en,Outside Houses of Parliament,765,FALSE,0.832,920,bot
TRUE,FALSE,859,1,0,FALSE,2396760228,pl,unknown,1341,FALSE,0.572,2345,bot
FALSE,FALSE,1026,87,218,TRUE,68397229,en,Milano,3143,FALSE,0.783,4012,human
TRUE,FALSE,3407,128,108,TRUE,1855432884,lt,unknown,5003,FALSE,1.975,2533,human
TRUE,FALSE,49006,91,1015,TRUE,1.01E+18,en,unknown,19474,FALSE,24.776,786,human
TRUE,FALSE,25569,96,256,TRUE,2456529093,en,"Los Angeles, CA",18202,FALSE,7.812,2330,human
FALSE,FALSE,348,247,17,FALSE,118466772,,unknown,9603,FALSE,2.511,3824,bot
TRUE,FALSE,1384,93,56,TRUE,431728856,sv,New brunswick NJ,3671,FALSE,1.156,3176,human
TRUE,FALSE,24119,224851,1095,TRUE,306686182,,Paris,31773,TRUE,9.425,3371,human
FALSE,FALSE,402,1356530,258,TRUE,36415725,ro,Brazil,2157,TRUE,0.522,4129,human
TRUE,FALSE,11,6,0,FALSE,374843633,,thailand,27,FALSE,0.008,3259,bot
TRUE,FALSE,307,18,0,FALSE,468691190,en,unknown,50,FALSE,0.016,3134,bot
TRUE,FALSE,97,98,149,TRUE,418359548,en,One Step Ahead,633,FALSE,0.198,3193,human
FALSE,FALSE,5142,740485,372,TRUE,1329047808,en,unknown,9808,TRUE,3.643,2692,human
FALSE,FALSE,510,2395628,254,TRUE,129739018,en,"ÜT: -6.2931,106.71822",28443,TRUE,7.507,3789,human
FALSE,FALSE,7030,1968173,307,TRUE,41396492,de,Desubicada del todo.,22810,TRUE,5.553,4108,human
FALSE,FALSE,2019,60,0,TRUE,399485198,en,NYC,2886,FALSE,0.897,3218,bot
TRUE,FALSE,94,522,995,TRUE,559917335,it,Pavia,21101,FALSE,6.939,3041,bot
TRUE,FALSE,11929,3017,790,FALSE,423078171,en,"Beacon, NY",2738,TRUE,0.859,3187,human
FALSE,FALSE,42,1377417,167,FALSE,472623389,,unknown,5531,TRUE,1.767,3130,human
FALSE,FALSE,6838,742,3359,TRUE,24095027,en,"iPhone: 40.911530,-73.894341",17792,FALSE,4.26,4177,human
FALSE,FALSE,23913,609,0,TRUE,436971835,,unknown,42758,FALSE,13.488,3170,bot
TRUE,FALSE,0,8,627,FALSE,3454511422,nl,Bélgica,372,FALSE,0.205,1819,bot
FALSE,FALSE,2764,323,1805,TRUE,21097364,en,Kentucky,2351,FALSE,0.56,4200,human
FALSE,FALSE,71237,26688,4259,TRUE,27765070,en,"Los Angeles, CA",11465,FALSE,2.757,4159,human
TRUE,FALSE,67611,239,248,TRUE,2248124750,de,"Orange, CA",29134,FALSE,11.95,2438,human
TRUE,FALSE,1691,23,101,FALSE,3418073427,,unknown,573,FALSE,0.313,1833,human
FALSE,FALSE,1373,5701,4607,FALSE,52144480,en,New York City,8233,FALSE,2.024,4068,human
TRUE,FALSE,1133,0,2,FALSE,315688610,it,China,1701,FALSE,0.507,3356,bot
TRUE,FALSE,57,9,0,FALSE,1110944112,,unknown,76,FALSE,0.027,2766,bot
TRUE,FALSE,16673,146,132,TRUE,8.56E+17,en,"New York, USA",17115,FALSE,14.086,1215,human
TRUE,FALSE,2280,2673716,536,TRUE,332638587,en,unknown,29,TRUE,0.009,3328,human
FALSE,FALSE,7847,5253,2125,TRUE,18065794,en,"Pittsburgh, PA",47706,FALSE,11.178,4268,human
FALSE,FALSE,4834,121,505,FALSE,39561608,en,"Tulsa, OK",2425,FALSE,0.589,4116,human
FALSE,FALSE,17131,388,243,TRUE,1452779917,en,unknown,11565,FALSE,4.374,2644,human
FALSE,FALSE,2424,17,0,FALSE,805022101,,unknown,3471,FALSE,1.195,2904,bot
FALSE,FALSE,490,830848,59,FALSE,1260366252,en,"Los Angeles, CA",770,TRUE,0.283,2717,human
TRUE,FALSE,69,0,0,FALSE,7.77E+17,en,unknown,146,FALSE,0.102,1432,human
TRUE,FALSE,19678,54,202,TRUE,7.69E+17,,"Antibes, France",14428,FALSE,9.923,1454,human
FALSE,FALSE,49208,14584,628,TRUE,95922614,en,Indianapolis - via Connecticut,44512,TRUE,11.402,3904,human
FALSE,FALSE,1144,39,206,TRUE,32745914,,"Florida, USA",1600,FALSE,0.386,4141,human
FALSE,FALSE,8836,373,316,TRUE,7.66E+17,en,"Spring, TX",1556,FALSE,1.065,1461,human
FALSE,FALSE,3831,3069,242,TRUE,52668867,en,Bassano del Grappa,2622,FALSE,0.645,4067,human
FALSE,FALSE,2609,366053,301,FALSE,329492939,it,Roma,21908,TRUE,6.573,3333,human
FALSE,FALSE,2454,208,206,FALSE,8.96E+17,en,unknown,689,FALSE,0.624,1104,human
FALSE,FALSE,254,76,885,FALSE,1033611738,,unknown,52,FALSE,0.019,2794,human
FALSE,FALSE,2218,278,692,TRUE,374581722,en,"Stockholm, Sweden",3225,FALSE,0.99,3259,bot
FALSE,FALSE,4768,80159,377,TRUE,38513145,,"Los Angeles, CA",2590,TRUE,0.628,4121,human
FALSE,FALSE,1359,104,156,FALSE,36678139,en,"Brooklyn, NY",1257,FALSE,0.305,4128,human
FALSE,FALSE,3812,310,3871,FALSE,260286984,de,New Mexico,6422,FALSE,1.858,3456,bot
TRUE,FALSE,532,0,46,FALSE,8.71E+17,,"Central Region, Singapore",733,FALSE,0.625,1173,bot
FALSE,FALSE,57,187,0,TRUE,53717540,en,São Paulo,4633,FALSE,1.14,4063,human
FALSE,FALSE,2255,172,258,TRUE,9.25E+17,en,"Boston, MA",381,FALSE,0.372,1024,human
FALSE,FALSE,3039,606,1105,TRUE,1077652021,en,"Eivissa, España",72214,FALSE,26.004,2777,human
FALSE,FALSE,2732,553,0,TRUE,60795453,,unknown,27399,FALSE,6.782,4040,bot
FALSE,FALSE,36387,669,1331,FALSE,422816319,en,Ohio,5490,FALSE,1.723,3187,human
FALSE,FALSE,11,7150,564,TRUE,64727628,en,"DC,NY,LA,ATL",7512,FALSE,1.866,4025,human
TRUE,FALSE,1069,3,37,FALSE,1318413883,en,unknown,1613,FALSE,0.598,2697,bot
FALSE,FALSE,411,1392,315,TRUE,9.64E+17,en,"Philadelphia, PA",2013,TRUE,2.2,915,human
FALSE,FALSE,1267,94,235,TRUE,4434143838,en,"Minneapolis, MN",206,FALSE,0.12,1721,human
FALSE,FALSE,0,40,2,FALSE,1.05E+18,en,Outer Space!,2773,FALSE,4.114,674,bot
TRUE,FALSE,235,1115,317,FALSE,8.88E+17,en,unknown,281,FALSE,0.249,1127,human
TRUE,FALSE,221,49,73,FALSE,4895255141,en,unknown,30,FALSE,0.018,1651,human
TRUE,FALSE,15612,150,83,TRUE,9.56E+17,en,"Kentucky, USA",2001,FALSE,2.133,938,human
FALSE,FALSE,1057,3371,1737,TRUE,87272043,en,Tallahassee,32291,FALSE,8.194,3941,human
FALSE,FALSE,2281,83,396,FALSE,836479597,en,unknown,3546,FALSE,1.227,2889,human
FALSE,FALSE,1899,10,0,FALSE,63941234,,unknown,2750,FALSE,0.683,4029,bot
FALSE,FALSE,56,224,169,FALSE,14133876,en,Atlanta,18858,FALSE,4.152,4542,human
TRUE,FALSE,4726,998,1367,FALSE,972532340,en,unknown,19215,FALSE,6.809,2822,bot
FALSE,FALSE,2160,35,0,FALSE,391621259,en,LONDON - ISLINGTON - THE CALLY,3112,FALSE,0.963,3230,bot
TRUE,FALSE,1401,10,48,FALSE,2446655617,en,unknown,1964,FALSE,0.848,2317,bot
FALSE,FALSE,153,1511503,393,TRUE,72854177,pt,Salvador/ Bahia/ Brasil,45619,TRUE,11.416,3996,human
TRUE,FALSE,1670,592,3957,TRUE,541829815,en,"Nkawkaw, Ghana",3692,FALSE,1.206,3062,human
FALSE,FALSE,8369,185,817,TRUE,75213497,en,"Portage, MI",5291,FALSE,1.327,3988,human
FALSE,FALSE,1914,172,481,FALSE,619948744,,unknown,2890,FALSE,0.972,2974,human
TRUE,FALSE,1993,9,0,FALSE,548645585,,unknown,2866,FALSE,0.938,3054,bot
FALSE,FALSE,87,2180032,372,FALSE,17710740,en,India,584424,TRUE,136.516,4281,bot
TRUE,FALSE,1477,828,1018,FALSE,1145285341,ko,People's Republic of China,321,FALSE,0.117,2753,bot
TRUE,FALSE,33,51,206,FALSE,3229067995,en,unknown,309,FALSE,0.162,1909,bot
TRUE,TRUE,0,76,55,FALSE,2986060527,,unknown,382,FALSE,0.187,2038,bot
TRUE,FALSE,128,1,0,FALSE,8.05E+17,en,unknown,265,FALSE,0.196,1355,human
FALSE,FALSE,8042,1423,949,FALSE,4691045113,en,UK and Europe,5989,FALSE,3.542,1691,human
TRUE,FALSE,1424,8,66,TRUE,198159097,,"Maryland, USA",2053,FALSE,0.569,3607,bot
TRUE,FALSE,420,3,0,FALSE,1436265211,,unknown,644,FALSE,0.243,2650,bot
FALSE,FALSE,17426,759,669,TRUE,353086205,en,"York, PA & Baltimore, MD",16627,FALSE,5.046,3295,human
FALSE,FALSE,119031,2064,4137,TRUE,1092332286,en,"Osceola, IN",68168,FALSE,24.592,2772,human
FALSE,FALSE,41817,433,2257,FALSE,250325766,en,unknown,2385,FALSE,0.686,3477,human
FALSE,FALSE,476,354260,85,TRUE,16231175,pt,Brasil,26689,FALSE,6.121,4360,human
FALSE,FALSE,88981,4395,4130,TRUE,1468771094,en,Florida 🇺🇸,80907,FALSE,30.67,2638,human
TRUE,FALSE,476,16,43,FALSE,722447131,,unknown,667,FALSE,0.227,2943,bot
FALSE,FALSE,1015,16,0,FALSE,347581212,,unknown,1463,FALSE,0.443,3304,bot
FALSE,FALSE,222,5097801,52,TRUE,230140702,en,unknown,5004,TRUE,1.42,3525,human
FALSE,FALSE,11275,19189,17421,FALSE,4838632225,en,unknown,4289,FALSE,2.581,1662,bot
FALSE,FALSE,5737,1676901,985,TRUE,17017636,en,USA Certum est quia impossibile est ,109873,TRUE,25.475,4313,human
FALSE,FALSE,5,38,0,FALSE,146516784,de,Mannheim x3,98,FALSE,0.026,3742,human
TRUE,FALSE,53,471584,1352,FALSE,85961526,en,unknown,39323,TRUE,9.963,3947,human
TRUE,FALSE,1869,6,0,FALSE,1335864126,,unknown,2662,FALSE,0.99,2690,bot
TRUE,FALSE,2190,5,139,FALSE,862694208,en,"Forest City, United States",2197,FALSE,0.764,2875,bot
TRUE,FALSE,739,18208,358,TRUE,1069787970,,unknown,168,FALSE,0.06,2780,human
TRUE,FALSE,2080,21,30,FALSE,7.72E+17,en,unknown,2080,FALSE,1.438,1446,bot
TRUE,FALSE,68,0,0,FALSE,7.73E+17,en,unknown,166,FALSE,0.115,1444,human
TRUE,FALSE,730,55,103,FALSE,3443764043,,unknown,1028,FALSE,0.565,1820,bot
FALSE,FALSE,53930,91533,15331,TRUE,34843478,en,Nationwide,18736,TRUE,4.531,4135,human
TRUE,FALSE,750,92185,228,FALSE,391186183,de,unknown,2036,TRUE,0.63,3231,human
TRUE,FALSE,88,0,0,FALSE,7.72E+17,en,unknown,214,FALSE,0.148,1445,human
TRUE,FALSE,132,0,0,FALSE,7.73E+17,en,unknown,304,FALSE,0.211,1444,human
FALSE,FALSE,2768,74,310,TRUE,73640803,,Brasil,3762,FALSE,0.942,3993,bot
FALSE,FALSE,10532,952436,348,TRUE,492284773,en,unknown,5897,TRUE,1.897,3108,human
TRUE,FALSE,1323,145,118,FALSE,965192557,,unknown,835,FALSE,0.295,2826,human
TRUE,FALSE,2130,51,33,FALSE,982231922,tr,unknown,11434,FALSE,4.057,2818,bot
FALSE,FALSE,169,4,0,FALSE,315599732,,unknown,314,FALSE,0.094,3356,human
FALSE,FALSE,28892,2205949,79,TRUE,182168448,th,instagram : kidmakk,74495,FALSE,20.421,3648,human
FALSE,FALSE,6822,174,1372,TRUE,45067136,en,"Mason-Dixon Line, MD/PA",15957,FALSE,3.9,4092,human
FALSE,FALSE,10782,4402,1241,TRUE,207596442,,"Frankfurt am Main, Alemania",39494,FALSE,11.016,3585,bot
FALSE,FALSE,90680,104277,9694,TRUE,23309221,en,"Miami , London, L'Aquila",65799,FALSE,15.738,4181,human
TRUE,FALSE,970,18,0,FALSE,568044455,,paris,1303,FALSE,0.43,3032,bot
FALSE,FALSE,4503,9495674,535,TRUE,171682730,en,unknown,16128,TRUE,4.389,3675,human
TRUE,FALSE,28,0,32,FALSE,8.32E+17,en,Fort Wayne,204,FALSE,0.159,1280,bot
FALSE,FALSE,2089,241,328,TRUE,77573038,en,"ÜT: 32.7609948,-97.1555073",5132,FALSE,1.29,3979,human
FALSE,FALSE,10377,1088268,471,TRUE,150711216,so,Estados Unidos,23318,FALSE,6.25,3731,human
FALSE,FALSE,9812,566,259,FALSE,720350132,en,unknown,37831,FALSE,12.85,2944,human
TRUE,FALSE,28338,11776,748,TRUE,2377362360,en,United States,32587,FALSE,13.831,2356,human
FALSE,FALSE,15,16,0,FALSE,264481730,en,San Antonio,115,FALSE,0.033,3448,human
TRUE,FALSE,2190,47,102,FALSE,185314253,en,Florida,3110,FALSE,0.854,3640,bot
FALSE,FALSE,51124,5497,4169,TRUE,177712093,,The right side of history,94901,FALSE,25.936,3659,human
FALSE,FALSE,70394,821,1159,TRUE,1601416160,fi,unknown,23163,FALSE,8.947,2589,human
FALSE,FALSE,119,1908,10,FALSE,1.03E+18,en,"San Francisco, CA",4225,FALSE,5.725,738,bot
FALSE,FALSE,11754,2191,3750,TRUE,10726392,en,"mostly NYC, sometimes FL",13115,TRUE,2.823,4646,human
FALSE,FALSE,166,3774588,0,FALSE,96185337,tr,Turkey,570,TRUE,0.146,3903,human
FALSE,FALSE,10963,85733,431,TRUE,1615834146,en,unknown,7674,FALSE,2.971,2583,human
TRUE,FALSE,120,3,0,FALSE,737127481,af,nagygeresd,14,FALSE,0.005,2936,bot
TRUE,FALSE,1283,6,0,FALSE,122924091,,"30.562931,103.998084",1916,FALSE,0.503,3811,bot
FALSE,FALSE,6731,687,685,TRUE,21474366,en,"Oxford, England",17335,FALSE,4.13,4197,human
FALSE,FALSE,101,383,1686,TRUE,483372102,en,Ireland,270,FALSE,0.087,3118,bot
FALSE,FALSE,156,20242358,672,FALSE,14920785,en,"Tishomingo, Ok",11750,TRUE,2.631,4466,human
FALSE,FALSE,1963,139,737,TRUE,215198802,,Melbourne Australia,3014,FALSE,0.845,3567,human
TRUE,FALSE,328,1407259,7,TRUE,457944154,id,SMS/WA 081314146340,77097,FALSE,24.506,3146,bot
FALSE,FALSE,3884,109872,314,TRUE,1009232995,it,unknown,6490,TRUE,2.314,2805,human
TRUE,FALSE,244,6,0,FALSE,337357929,af,unknown,57,FALSE,0.017,3320,bot
FALSE,FALSE,2747,22,126,TRUE,456895588,, ,9434,FALSE,2.998,3147,bot
TRUE,FALSE,2212,78,0,FALSE,39300201,en,"Washington, DC",3744,FALSE,0.909,4117,human
TRUE,FALSE,1922,1558,1147,TRUE,140225642,pt,unknown,104128,FALSE,27.701,3759,human
FALSE,FALSE,7073,157,0,TRUE,384019571,,unknown,7812,FALSE,2.409,3243,bot
TRUE,FALSE,78602,280,473,FALSE,1663020151,en,California,22369,FALSE,8.724,2564,human
FALSE,FALSE,18740,775,548,TRUE,2224794793,sw,"Uddingston, Scotland",2659,FALSE,1.084,2452,human
FALSE,FALSE,446,38,422,FALSE,252161203,,Kentucky side of Cincinnati,420,FALSE,0.121,3473,human
FALSE,FALSE,128324,296259,10229,TRUE,74951861,en,"Orange County, CA",68779,TRUE,17.242,3989,human
TRUE,FALSE,1085,13,35,FALSE,497527991,en,California ,1388,FALSE,0.447,3103,bot
FALSE,FALSE,18848,297,415,TRUE,41135292,en,"Brooklyn, NY",6548,FALSE,1.594,4109,human
TRUE,FALSE,2050,18,0,FALSE,393718987,en,unknown,2943,FALSE,0.912,3227,bot
FALSE,FALSE,2916,716,940,FALSE,8.84E+17,,unknown,24190,FALSE,21.257,1138,human
TRUE,FALSE,60,1,0,FALSE,7.72E+17,en,unknown,154,FALSE,0.107,1445,human
FALSE,FALSE,901,37,798,FALSE,1670098146,sw,"Philadelphia, PA",1100,FALSE,0.429,2562,human
TRUE,FALSE,59,1,0,FALSE,7.73E+17,en,unknown,114,FALSE,0.079,1444,human
TRUE,FALSE,321,17,0,FALSE,561491174,en,unknown,59,FALSE,0.019,3039,bot
TRUE,FALSE,2510,23,32,TRUE,578792694,,unknown,3488,FALSE,1.155,3020,bot
FALSE,FALSE,1460,783,0,FALSE,56863993,pt,unknown,3016,FALSE,0.744,4053,human
TRUE,FALSE,14377,1295,680,TRUE,1040690426,,unknown,27334,FALSE,9.794,2791,human
TRUE,FALSE,41,0,0,FALSE,8.35E+17,en,Orlando,682,FALSE,0.537,1270,bot
TRUE,FALSE,97,9,36,FALSE,1.06E+18,en,United States,81,FALSE,0.124,652,human
TRUE,FALSE,665,17,0,FALSE,1635495211,en,unknown,135,FALSE,0.052,2575,bot
FALSE,FALSE,6951,1009,645,TRUE,133410100,en,FANTASIA / HOLLYWOOD,1201,FALSE,0.318,3778,human
FALSE,FALSE,1435,33347,791,TRUE,112700733,en,Australia,10009,TRUE,2.604,3843,human
FALSE,FALSE,38238,1358,1693,TRUE,63155524,es,"Hartford, CT.",43821,FALSE,10.871,4031,human
TRUE,FALSE,163,5,69,FALSE,360426824,,unknown,0,FALSE,0,3284,bot
FALSE,FALSE,10862,1190484,467,TRUE,268676434,en,Mumbai,32105,TRUE,9.33,3441,human
FALSE,FALSE,829,7879399,621,TRUE,140750163,en,unknown,3021,TRUE,0.804,3758,human
FALSE,FALSE,895,26609,302,FALSE,239578452,,"Los Angeles, CA",3298,FALSE,0.942,3501,human
FALSE,FALSE,1825,1043333,369,FALSE,144944472,ro,india,12871,TRUE,3.436,3746,human
TRUE,FALSE,2261,190,942,TRUE,21736787,en,"Studio City, CA",1140,FALSE,0.272,4194,human
FALSE,FALSE,2505,83,155,TRUE,149323438,ca,Road To Success,8218,FALSE,2.2,3735,bot
FALSE,FALSE,61610,254018,45543,FALSE,1498656096,en,Chicago,16564,TRUE,6.308,2626,human
FALSE,FALSE,2930,89032,1182,TRUE,248491362,en,"Johannesburg, South Africa",120279,TRUE,34.553,3481,human
FALSE,FALSE,12849,769,468,FALSE,461352304,en,"New York, NY/Milwaukee, WI",839,FALSE,0.267,3142,human
TRUE,FALSE,4931,2379,2723,FALSE,9.24E+17,en,United States,867,FALSE,0.846,1025,human
FALSE,FALSE,3394,1593,268,TRUE,52931965,en,"ÜT: 3.058945,101.66498",16249,FALSE,3.996,4066,human
FALSE,FALSE,5968,19834,14841,TRUE,21736838,en,Development Hell/Los Angeles,7598,TRUE,1.812,4194,human
TRUE,FALSE,3110,49,117,FALSE,4274498962,,Луганск,10868,FALSE,6.289,1728,bot
TRUE,FALSE,565,106,36,FALSE,75476385,en,Mumbai,894,FALSE,0.224,3987,human
TRUE,FALSE,1504,932761,238,FALSE,507489702,en,unknown,975,TRUE,0.315,3094,human
FALSE,FALSE,969,209441,366,TRUE,21212604,en,"Ottawa, Ontario",93061,TRUE,22.163,4199,human
FALSE,FALSE,0,471,2,FALSE,8.32E+17,en,"Berlin, Deutschland",1831,FALSE,1.429,1281,bot
TRUE,FALSE,2104,6,10,FALSE,8.42E+17,,unknown,2956,FALSE,2.361,1252,bot
FALSE,FALSE,30386,66,696,FALSE,4191399382,en,Your local marshlands,6402,FALSE,3.681,1739,human
FALSE,FALSE,2132,10,34,FALSE,95399389,,"Puente Alto, Chile",3118,FALSE,0.798,3906,bot
FALSE,FALSE,2963,66,140,TRUE,8.23E+17,af,unknown,733,FALSE,0.562,1304,human
FALSE,FALSE,18899,284,437,TRUE,295153135,en,"New York, NY",9858,FALSE,2.908,3390,human
TRUE,FALSE,48,0,213,FALSE,8.29E+17,en,Atlanta,579,FALSE,0.45,1287,bot
FALSE,FALSE,1025,5,33,TRUE,391884283,,unknown,1729,FALSE,0.535,3230,human
FALSE,FALSE,53,28,0,FALSE,558607876,it,unknown,105,FALSE,0.035,3042,bot
TRUE,FALSE,1501,168,284,TRUE,471576068,en,"Miami, FL",2318,FALSE,0.74,3131,human
FALSE,FALSE,1119,44945487,375,FALSE,268414482,de,unknown,10887,TRUE,3.164,3441,human
FALSE,FALSE,2260,12,0,FALSE,77573660,,unknown,3047,FALSE,0.766,3979,bot
FALSE,FALSE,1469,463,928,FALSE,2565320234,en,"Richmond, Virginia",1551,FALSE,0.687,2258,human
FALSE,FALSE,2089,2572187,1283,TRUE,57912874,es,unknown,8992,TRUE,2.221,4049,human
FALSE,FALSE,304,364,153,FALSE,38514217,,unknown,54103,FALSE,13.129,4121,human
TRUE,FALSE,150,6,0,FALSE,1499967024,en,unknown,24,FALSE,0.009,2626,bot
TRUE,FALSE,2019,45,139,FALSE,7.50E+17,en,"Columbia, PA",2761,FALSE,1.835,1505,bot
FALSE,FALSE,12,24,0,FALSE,319532596,,unknown,1732,FALSE,0.517,3350,human
FALSE,FALSE,182,3342,791,TRUE,46116415,en,"Scranton-Wilkes Barre, Pa.",10118,TRUE,2.476,4087,human
TRUE,FALSE,336,1868021,75,TRUE,186101324,ar,Kuwait,36522,FALSE,10.039,3638,bot
TRUE,FALSE,3695,313,558,TRUE,709602894,en,"nashville, tennessee",6956,FALSE,2.358,2950,bot
TRUE,FALSE,0,9,1,FALSE,9.79E+17,en,unknown,1704,FALSE,1.95,874,bot
FALSE,FALSE,2193,12548,640,TRUE,1149480530,en,Los Angeles,2654,TRUE,0.964,2752,human
TRUE,FALSE,556,58,371,FALSE,473673301,,unknown,677,FALSE,0.216,3129,human
FALSE,FALSE,18438,1687,1560,TRUE,29339229,en,Bucks County PA // NYC,9362,FALSE,2.255,4152,human
FALSE,FALSE,67,95726,282,TRUE,368815711,fr,"Paris , France",8382,TRUE,2.563,3270,bot
TRUE,FALSE,1293,130,49,FALSE,4924354144,en,"Tenafly, NJ",1783,FALSE,1.085,1644,bot
FALSE,FALSE,1045,76339,183,FALSE,284667495,en,unknown,2577,TRUE,0.756,3409,human
FALSE,FALSE,0,3541,105,TRUE,48737907,en,"Spring Valley, NY",5196,TRUE,1.274,4078,human
FALSE,FALSE,9868,11281,2806,TRUE,22261364,en,"Pittsburgh, PA",6425,TRUE,1.534,4189,human
TRUE,FALSE,113,2,0,FALSE,3001003638,en,unknown,7,FALSE,0.003,2029,bot
TRUE,FALSE,25282,105336,6919,FALSE,2194124415,en,United Kingdom,15943,TRUE,6.484,2459,human
TRUE,FALSE,80194,810,393,TRUE,199470737,en,unknown,59805,FALSE,16.594,3604,human
FALSE,FALSE,23982,3798,82,TRUE,1069264536,en,"Currently: Los Angeles, CA",796,TRUE,0.286,2780,human
FALSE,FALSE,11,7,0,TRUE,103993755,es,mexico,144,FALSE,0.037,3872,human
FALSE,FALSE,270,1783,522,FALSE,71020190,en,unknown,7018,FALSE,1.753,4003,bot
TRUE,FALSE,1830,76,57,TRUE,2206445216,,unknown,1043,FALSE,0.423,2463,bot
FALSE,FALSE,14126,5879,1312,FALSE,11251362,en,"Brooklyn, NY",54282,TRUE,11.729,4628,human
FALSE,FALSE,1256,6,42,FALSE,291745442,,unknown,1812,FALSE,0.534,3396,bot
FALSE,FALSE,3891,1009853,76,TRUE,41135782,de,on the road most likely,5801,TRUE,1.412,4109,human
TRUE,FALSE,478,35,157,TRUE,1804840615,en,"Washington, USA",177,FALSE,0.07,2537,human
TRUE,FALSE,143,1,0,FALSE,8.91E+17,bg,unknown,230,FALSE,0.206,1118,human
TRUE,FALSE,3,658,0,FALSE,3016208044,en,The Red Carpet,14032,FALSE,6.936,2023,bot
TRUE,FALSE,2008,8,0,FALSE,382447307,en,unknown,2746,FALSE,0.846,3246,bot
TRUE,FALSE,7120,202,107,TRUE,2951982801,hr,863,6497,FALSE,3.157,2058,human
FALSE,FALSE,5252,302,314,TRUE,493596397,,Canada,337,FALSE,0.108,3107,human
TRUE,FALSE,28747,632,1843,TRUE,2303962867,en,"Springfield, IL",20823,FALSE,8.673,2401,human
FALSE,FALSE,4732,81,253,TRUE,171683573,en,"Portland, OR",7963,FALSE,2.167,3675,human
FALSE,TRUE,2140,237,991,FALSE,7.74E+17,,"Bangalore, भारत",10465,FALSE,7.262,1441,human
FALSE,FALSE,2390,1917119,6134,TRUE,21475090,en,Stop being so damn nosey,55413,TRUE,13.203,4197,human
FALSE,FALSE,1291,39,115,FALSE,24358675,,north carolina,2234,FALSE,0.535,4175,human
FALSE,FALSE,50935,866657,1357,TRUE,5746452,en,"Washington, DC",26500,TRUE,5.457,4856,human
TRUE,FALSE,1775,21,54,FALSE,4111445779,en,"Future Kingston, JA",3140,FALSE,1.793,1751,bot
TRUE,FALSE,8,202,365,FALSE,9.23E+17,ja,URLをタッチ📲人見知り克服ブログを読む👇✨,96,FALSE,0.093,1030,bot
TRUE,FALSE,95,2,0,FALSE,7.98E+17,en,unknown,234,FALSE,0.17,1375,human
FALSE,FALSE,2741,194,513,TRUE,961261338,en,"Bellevue, WA",4237,FALSE,1.498,2828,human
TRUE,TRUE,38,2,0,FALSE,2975837992,,"Bali, Indonesia",50,FALSE,0.024,2045,bot
FALSE,FALSE,1319,306,0,FALSE,42970920,en,California,2032,FALSE,0.495,4101,bot
FALSE,FALSE,430,7448483,31,TRUE,355708717,en,"Greenwich, CT",5815,TRUE,1.767,3291,human
TRUE,FALSE,37,0,0,FALSE,8.46E+17,en,unknown,93,FALSE,0.075,1240,human
TRUE,FALSE,66,0,0,FALSE,9.00E+17,bg,unknown,85,FALSE,0.078,1093,human
TRUE,TRUE,10,1,6,FALSE,287813431,,unknown,18,FALSE,0.005,3403,bot
FALSE,FALSE,4657,6237,1570,TRUE,20688698,en,Southern New Jersey,54203,FALSE,12.89,4205,human
FALSE,FALSE,3103,1049,1523,TRUE,3313741643,en,"Columbia, SC",1580,TRUE,0.832,1898,human
FALSE,FALSE,22,17,0,FALSE,78622539,en,"Northport, MI",202,FALSE,0.051,3975,human
TRUE,FALSE,22278,330,365,TRUE,3041898323,,"Los Angeles, CA",11847,FALSE,5.894,2010,human
FALSE,FALSE,1533,1375,1958,FALSE,162770784,en,South Yorkshire & Derbyshire,4030,FALSE,1.09,3698,bot
FALSE,FALSE,209,101,62,FALSE,55291753,en,unknown,5579,FALSE,1.375,4058,human
FALSE,FALSE,2849,3828501,898,FALSE,171421559,en,Johannesburg,24992,TRUE,6.799,3676,human
FALSE,FALSE,4625,1243,698,TRUE,2349576058,es,"Glen Allen, VA",11840,FALSE,4.987,2374,human
TRUE,FALSE,1609,267,201,FALSE,3020402578,,unknown,12976,FALSE,6.421,2021,bot
FALSE,FALSE,9665,954709,3553,FALSE,96448406,de,unknown,23895,TRUE,6.124,3902,human
TRUE,FALSE,29890,298,294,TRUE,8.09E+17,so,"New York, NY",7376,FALSE,5.492,1343,human
