URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CONTENT_LENGTH,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,APP_PACKETS,DNS_QUERY_TIMES,Type
100,20,NA,0,0,0,0,0,2,0,0,1
100,20,NA,0,0,0,0,0,2,0,0,1
100,20,NA,1,0,1,66,1,3,1,0,1
100,20,NA,1,0,1,66,1,3,1,0,1
100,20,NA,1,0,1,66,1,3,1,0,1
100,20,NA,1,0,1,66,1,3,1,0,1
100,20,NA,0,0,0,0,0,3,0,0,1
100,20,NA,0,0,0,0,0,3,0,0,1
100,17,14060,35,9,12,2820,43,28,43,8,0
100,15,NA,8,3,5,660,8,13,8,0,0
100,19,5272,27,0,2,3458,29,27,29,2,0
101,21,NA,0,0,0,0,0,0,0,0,0
101,20,NA,45,40,4,4721,49,74,49,4,0
101,20,4678,32,9,6,3327,38,32,38,6,0
101,16,NA,5,2,3,474,5,3,5,0,0
101,20,11833,62,4,3,7415,68,72,68,6,0
101,18,27131,61,51,6,6027,69,76,69,8,0
101,19,54473,47,0,2,4104,51,84,51,4,0
101,15,7503,4,2,2,276,4,5,4,NA,0
102,16,NA,0,0,0,0,0,0,0,0,0
102,12,NA,0,0,0,0,0,0,0,0,0
102,20,9,0,0,0,0,0,0,0,0,0
102,17,NA,48,11,11,3684,54,53,54,6,0
102,18,24702,0,0,0,0,0,0,0,0,0
103,21,15591,0,0,0,0,0,0,0,0,0
103,17,15666,0,0,0,0,0,0,0,0,0
103,17,NA,0,0,0,0,0,0,0,0,0
103,16,NA,0,0,0,0,0,0,0,0,0
103,20,10843,0,0,0,0,0,0,0,0,0
104,17,9,0,0,0,0,0,0,0,0,0
104,16,257,4,3,2,432,4,5,4,0,0
104,18,NA,3,3,1,366,3,4,3,0,0
104,20,NA,14,3,11,1260,18,17,18,4,0
104,17,NA,0,0,0,0,0,0,0,0,0
105,20,11230,22,0,3,2790,26,26,26,4,1
105,21,26857,39,3,4,3238,43,44,43,4,0
105,17,14060,18,10,9,1212,18,11,18,0,0
105,22,NA,0,0,0,0,0,0,0,0,0
106,21,NA,0,0,0,0,0,0,0,0,0
106,18,65670,0,0,0,0,0,0,0,0,0
106,18,75176,7,5,5,630,7,8,7,0,0
106,19,324,18,13,4,3381,24,22,24,6,0
106,19,15058,54,3,5,5078,60,61,60,6,0
106,22,6298,0,0,0,0,0,0,0,0,0
107,23,25886,6,3,2,564,6,4,6,0,0
108,21,162,0,0,0,0,0,0,0,0,0
108,23,NA,9,0,3,1481,13,12,13,4,0
108,18,NA,28,20,1,4422,36,34,36,8,0
109,20,9,0,0,0,0,0,0,0,0,0
109,18,33481,0,0,0,0,0,0,0,0,0
110,21,42290,0,0,0,0,0,0,0,0,0
110,15,22264,8,4,3,822,12,13,12,4,0
111,22,12027,13,1,7,1524,17,12,17,4,0
112,19,NA,6,1,4,728,8,17,8,2,0
112,19,162,0,0,0,0,0,0,0,0,0
113,18,39517,0,0,0,0,0,0,0,0,0
113,21,16230,7,6,3,606,7,9,7,0,0
114,17,162,0,0,0,0,0,0,0,0,0
114,23,NA,4,2,3,396,4,4,4,0,0
114,19,NA,15,4,7,1062,15,11,15,0,0
114,18,36816,59,47,11,6945,71,71,71,12,0
115,18,NA,0,0,0,0,0,0,0,0,0
115,20,10315,13,3,3,1984,19,18,19,6,0
115,19,NA,47,10,10,4284,53,41,53,6,0
116,19,NA,0,0,0,0,0,0,0,0,0
116,18,324,24,0,4,2314,28,38,28,4,0
116,18,NA,23,17,8,1970,27,26,27,4,0
117,22,NA,21,6,5,2278,27,25,27,6,0
117,19,6804,20,0,1,4317,24,22,24,4,0
118,28,NA,10,2,6,970,14,11,14,4,0
118,23,NA,30,3,6,2624,34,33,34,4,0
120,20,324,73,0,3,5466,77,78,77,4,0
120,20,100163,15,2,6,1692,19,18,19,4,0
122,22,NA,0,0,0,0,0,2,0,0,1
122,23,NA,0,0,0,0,0,2,0,0,1
122,23,6121,23,18,8,2126,23,20,23,0,0
122,21,892,21,2,7,3425,23,16,23,2,0
123,24,NA,0,0,0,0,0,3,0,0,1
123,25,NA,0,0,0,0,0,2,0,0,1
123,18,73927,0,0,0,0,0,0,0,0,0
123,24,NA,95,89,9,7556,99,157,99,4,0
123,21,20,11,0,2,1344,15,13,15,4,0
123,21,5268,20,0,4,1675,22,6,22,2,0
124,23,NA,0,0,0,0,0,3,0,0,1
124,24,NA,0,0,0,0,0,2,0,0,1
125,20,NA,46,37,6,4871,50,56,50,4,0
126,25,NA,0,0,0,0,0,2,0,0,1
126,24,NA,0,0,0,0,0,2,0,0,1
126,23,NA,0,0,0,0,0,2,0,0,1
126,25,NA,0,0,0,0,0,3,0,0,1
126,22,NA,7,0,2,985,13,12,13,6,0
126,22,9032,2,2,1,356,2,4,2,0,0
126,19,6244,10,0,4,1368,16,15,16,6,0
128,25,29840,4,3,2,432,4,7,4,0,0
129,25,NA,0,0,0,0,0,2,0,0,1
129,18,52552,9,3,5,702,9,4,9,0,0
131,36,NA,16,5,6,1020,16,8,16,0,1
132,26,NA,0,0,0,0,0,3,0,0,1
132,27,NA,1,1,1,90,1,4,1,0,1
134,24,NA,0,0,0,0,0,2,0,0,1
135,26,NA,0,0,0,0,0,3,0,0,1
135,27,NA,0,0,0,0,0,2,0,0,1
135,26,NA,0,0,0,0,0,3,0,0,1
136,43,649263,0,0,0,0,0,0,0,0,0
137,25,345,0,0,0,0,0,0,0,0,0
139,21,35170,47,3,8,3718,51,47,51,4,0
140,26,NA,0,0,0,0,0,3,0,0,1
141,27,NA,0,0,0,0,0,3,0,0,1
141,24,NA,31,7,6,3925,39,35,39,8,0
141,30,NA,14,2,6,1649,16,19,16,2,0
142,22,3929,70,2,6,5398,74,68,74,4,0
143,26,NA,0,0,0,0,0,2,0,0,1
143,27,NA,0,0,0,0,0,2,0,0,1
143,22,374,6,5,2,564,6,7,6,0,0
144,21,14060,21,0,4,2854,25,17,25,4,0
145,26,NA,0,0,0,0,0,2,0,0,1
145,27,NA,0,0,0,0,0,3,0,0,1
145,29,NA,0,0,0,0,0,2,0,0,1
145,31,38361,10,3,3,1354,18,19,18,8,0
146,27,NA,0,0,0,0,0,3,0,0,1
146,28,NA,0,0,0,0,0,2,0,0,1
146,24,11833,29,20,8,4167,33,33,33,4,0
149,23,6748,0,0,0,0,0,0,0,0,0
150,26,NA,0,0,0,0,0,3,0,0,1
151,29,NA,0,0,0,0,0,3,0,0,1
154,21,11104,33,10,8,3764,41,23,41,8,0
156,31,NA,1,1,1,90,1,5,1,0,1
160,29,36829,19,3,7,2402,25,22,25,6,0
161,23,417,7,7,2,582,7,11,7,0,0
169,25,NA,6,3,4,552,6,9,6,0,0
170,17,NA,0,0,0,0,0,2,0,0,1
173,34,NA,1,1,1,90,1,5,1,0,1
178,16,NA,0,0,0,0,0,3,0,0,1
183,29,4890,22,2,7,2062,30,26,30,8,0
194,17,NA,0,0,0,0,0,3,0,0,1
194,16,NA,0,0,0,0,0,3,0,0,1
198,17,NA,0,0,0,0,0,2,0,0,1
201,34,8904,83,2,6,6631,87,89,87,4,0
234,34,NA,0,0,0,0,0,0,0,0,0
249,40,24435,19,6,11,2314,25,28,25,6,0
